campaign_id,campaign_name,campaign_type,start_date,end_date,budget,spent_amount,impressions,clicks,conversions,target_audience,campaign_status
179,Weekly Deals Newsletter 2025,Sarah Johnson,2025-11-25,,3502.86,963.28,64109,892,55,,Paused
232,Brand Keywords Campaign 2025,Michael Chen,2026-01-07,,86633.44,0.0,0,0,0,,Planned
262,Q3 Newsletter Campaign 2023,Andrew Thompson,2024-12-29,,907.25,90.08,10947,825,60,,Cancelled
428,Testimonial Videos 2024 #428,Rachel Green,2025-11-29,,31902.18,14648.62,1285732,10903,418,,Active
868,Brand Keywords Campaign 2024 #868,Amanda Lee,2025-11-05,,37041.31,33021.41,2731998,234582,14029,,Paused
50,Testimonial Videos 2024,Andrew Thompson,2024-11-22,,60967.5,60457.54,3270333,43525,1925,,Completed
588,Cross-Network Display 2024 #588,Kevin Brown,2025-11-27,,35146.9,11996.54,800286,1636,79,,Paused
708,Prime Day Banner Ads 2023 #708,Amanda Lee,2025-02-23,,46762.44,39863.46,5402260,28872,1180,,Completed
790,Competitor Conquest 2024 #790,Michael Chen,2025-10-26,,92125.1,46470.3,3314281,192142,4373,,Active
330,Year End Video Push 2024,Brian Wilson,2025-03-01,,70281.51,64039.92,3973880,80143,1728,,Completed
605,Birthday Special Campaign 2025 #605,Jessica Martinez,2025-11-20,,3824.69,2841.19,277359,18987,326,,Active
877,,Nicole Taylor,2024-12-29,,1624.72,1381.9,225272,26535,1192,,Completed
935,Year End Banner Ads 2023,Andrew Thompson,2025-02-10,,72338.64,72065.6,5408283,26237,1192,,Completed
965,Anniversary Mailing 2024,Sarah Johnson,2025-01-10,,13704.84,12665.59,0,0,0,,Completed
765,Spring Newsletter Campaign 2023 #765,Jessica Martinez,2025-11-06,,931.97,483.1,92142,5888,92,,Paused
72,Win-Back Mailer 2025,Andrew Thompson,2025-09-21,,34612.32,5080.41,0,0,0,,Cancelled
184,Coupon Mailer Campaign 2024,Amanda Lee,2025-11-16,,25889.73,11358.52,0,0,0,,Active
248,Valentine Video Push 2023,Kevin Brown,2024-10-22,,90459.16,81422.23,4552503,70088,1001,,Completed
527,Winter Search Campaign 2023 #527,Emily Rodriguez,2025-12-12,,62892.06,8543.75,1142377,60900,1722,,Active
612,User Generated Content 2024 #612,Stephanie Davis,2026-02-08,,37606.37,0.0,0,0,0,,Planned
676,Black Friday Video Push 2024,Jessica Martinez,2025-11-29,,28622.91,5474.06,312390,7744,248,,Paused
692,Loyalty SMS Campaign 2025,Kevin Brown,2026-01-14,,4924.55,0.0,0,0,0,,Planned
929,Audience Display Campaign 2024 #929,Nicole Taylor,2025-08-16,,48345.06,40305.31,4357706,34413,551,,Completed
4,High Intent Keywords 2023,Stephanie Davis,2025-03-06,,75255.54,60583.11,8026033,746297,36505,,Completed
16,Fall Search Campaign 2023,Nicole Taylor,2025-02-16,,25606.52,23780.0,1303554,38087,2601,,Completed
49,Brand Keywords Campaign 2023,Nicole Taylor,2025-12-18,,43906.32,3087.58,204006,13795,306,,Active
131,Q1 Search Campaign 2024,David Kim,2025-04-29,,87262.47,73902.46,6448549,405980,22311,,Completed
953,YouTube Pre-Roll 2025 #953,David Kim,2025-11-02,,93783.43,54199.03,4532022,80514,1037,,Paused
7,Local Search Campaign 2025,Michael Chen,2025-12-02,,55052.53,15568.85,1318391,77063,5200,,Active
82,Birthday SMS Special 2025,Rachel Green,2025-12-12,,1531.54,292.33,27027,1548,153,,Paused
96,Local Search Campaign 2024,Kevin Brown,2025-03-21,,63381.01,50762.89,3288214,110328,6502,,Completed
613,Labor Day Email Blast 2023,Chris Anderson,2026-02-18,,7703.43,0.0,0,0,0,,Planned
892,Flash Sale Alert 2024 #892,James Miller,2025-12-02,,2808.0,487.89,52196,2920,57,,Cancelled
994,Easter Search Push 2024 #994,Rachel Green,2025-08-27,,45974.39,41266.33,4938420,351316,24201,,Completed
999,Customer Win-Back Email 2024 #999,Kevin Brown,2025-03-25,,2090.64,2146.67,133323,7337,235,,Completed
219,Prime Day Banner Ads 2023,Michael Chen,2025-12-17,,48027.62,5288.62,348528,2712,97,,Active
421,Q4 Newsletter Campaign 2023,Michael Chen,2024-11-06,,6349.95,6297.2,538242,28665,541,,Completed
546,Customer Win-Back Email 2024 #546,James Miller,2024-12-20,,3185.78,3112.63,196291,8068,312,,Completed
798,Product Showcase Social 2023 #798,Michael Chen,2025-12-16,,26700.82,4900.02,412398,3121,115,,Paused
954,Product Showcase Social 2025 #954,David Kim,2025-07-25,,30619.35,29697.73,1964393,35409,1251,,Completed
42,Winter Display Ads 2023,Stephanie Davis,2025-11-19,,61985.34,41617.9,2996922,28120,546,,Active
459,Fall Social Push 2024 #459,Amanda Lee,2025-05-07,,60279.5,53714.75,7912860,114388,4587,,Completed
630,Loyalty SMS Campaign 2023,Jessica Martinez,2026-03-16,,1150.89,0.0,0,0,0,,Planned
650,Customer Win-Back Email 2024 #650,Sarah Johnson,2025-02-02,,5323.58,650.96,35882,2839,226,,Cancelled
805,Flash Sale Alert 2025 #805,Stephanie Davis,2025-06-05,,2516.8,2183.7,116885,2076,97,,Completed
899,Social Contest Campaign 2023 #899,Emily Rodriguez,2025-11-11,,36365.34,31844.82,3604703,52187,361,,Active
922,Abandoned Cart Recovery 2024 #922,Andrew Thompson,2025-01-28,,1077.42,1113.27,219359,5242,204,,Completed
279,Prime Day Search Push 2025,Amanda Lee,2025-11-26,,31280.54,10348.39,613471,15756,745,,Active
856,Product Showcase Social 2024 #856,Andrew Thompson,2026-01-25,,89262.67,0.0,0,0,0,,Planned
857,Community Engagement 2025 #857,James Miller,2025-10-30,,26591.8,12701.22,791204,21638,1058,,Active
155,Flash Sale Alert 2024,Emily Rodriguez,2025-10-19,,3019.86,2434.56,131809,5651,349,,Completed
416,Weekly Deals Newsletter 2023 #416,Andrew Thompson,2025-03-18,,7862.33,7877.07,927181,35014,2706,,Completed
463,Social Contest Campaign 2025 #463,Stephanie Davis,2025-11-15,,15684.83,7566.22,627788,7934,155,,Active
971,Customer Win-Back Email 2023 #971,Amanda Lee,2024-11-12,,2690.57,2534.75,436005,18492,1078,,Completed
6,Shopping Ads Campaign 2024,David Kim,2025-10-16,,42905.51,38585.91,1944970,143524,12439,,Completed
361,Brand Story Video 2023,Andrew Thompson,2025-11-25,,37885.7,15047.81,1007222,5893,173,,Active
580,Social Contest Campaign 2024 #580,Sarah Johnson,2024-12-13,,16249.6,15348.07,1061906,7899,139,,Completed
668,Community Engagement 2025 #668,Chris Anderson,2025-08-12,,4256.51,3896.62,346663,7162,113,,Completed
725,Product Showcase Social 2024 #725,Chris Anderson,2025-11-20,,31684.42,22904.53,1793415,13990,151,,Paused
782,Product Category Search 2024 #782,Sarah Johnson,2025-12-05,,88673.85,17230.08,1577966,99250,4103,,Active
799,Product Sample Mailing 2025,David Kim,2025-03-02,,38191.97,40004.53,0,0,0,,Completed
848,Audience Display Campaign 2025 #848,Chris Anderson,2025-03-24,,22126.63,22664.41,1150984,9495,297,,Completed
130,VIP Early Access SMS 2025,Jessica Martinez,2025-07-02,,545.56,439.95,23045,1730,172,,Completed
208,Black Friday Search Push 2024,Andrew Thompson,2025-12-18,,38217.5,3887.19,259631,5412,171,,Active
325,VIP Early Access SMS 2023,Brian Wilson,2025-10-02,,5526.78,5038.76,387237,54281,2298,,Completed
589,Community Engagement 2024 #589,James Miller,2025-10-12,,11879.25,79.04,4585,62,2,,Cancelled
729,Retargeting Display 2024 #729,Chris Anderson,2025-12-11,,87124.19,33964.44,2425658,21273,743,,Active
763,Programmatic Display 2024 #763,David Kim,2025-11-08,,69491.74,25249.59,4079055,23567,889,,Paused
54,Black Friday Social Campaign 2024,Brian Wilson,2025-12-08,,8978.47,2473.88,130943,2030,74,,Active
313,Influencer Partnership 2025 #313,Kevin Brown,2026-01-05,,18825.57,0.0,0,0,0,,Planned
384,Short Form Video 2023,Chris Anderson,2025-10-31,,19922.59,10091.69,577811,7765,316,,Paused
766,Cross-Network Display 2023 #766,Chris Anderson,2025-11-11,,63339.88,29967.3,2568489,10531,271,,Active
251,Birthday Special Campaign 2024 #251,Nicole Taylor,2025-12-13,,5378.61,636.95,36494,2001,60,,Active
345,Winter Search Campaign 2023,Jessica Martinez,2025-04-29,,44097.27,44584.31,8911209,480227,14336,,Completed
134,Summer Display Ads 2024,James Miller,2025-11-02,,87628.27,40732.42,4362002,22956,180,,Active
299,Social Proof Campaign 2025 #299,Rachel Green,2025-07-07,,5803.02,4786.15,483903,11263,363,,Completed
320,Summer Search Campaign 2023,Nicole Taylor,2025-12-02,,68605.36,15829.93,1027710,60673,2332,,Paused
533,Trending Topic Campaign 2025 #533,Amanda Lee,2025-10-22,,95187.1,94834.23,6036847,172197,3316,,Completed
670,Memorial Day Email Blast 2025,Laura Garcia,2024-11-29,,3326.46,2670.68,133588,10615,653,,Completed
923,Prime Day Banner Ads 2025,Stephanie Davis,2025-01-15,,49826.97,47513.39,3469637,16282,809,,Completed
934,Winter Search Campaign 2024,Emily Rodriguez,2025-05-15,,64346.61,65524.47,5190603,414057,14642,,Completed
78,Remarketing Search 2023,Kevin Brown,2025-05-27,,41672.55,36327.77,2156237,105391,5753,,Completed
206,Valentine Search Push 2024,James Miller,2024-11-11,,59024.0,49100.68,4684198,260819,16049,,Completed
458,Valentine Direct Mail 2023,James Miller,2025-12-12,,45644.61,6821.49,0,0,0,,Active
595,Audience Display Campaign 2025 #595,Andrew Thompson,2025-01-19,,96918.39,88569.24,4874501,6258,268,,Completed
709,Memorial Day Email Blast 2023,Brian Wilson,2025-04-03,,7951.91,7894.33,779801,14154,1009,,Completed
332,Remarketing Search 2024 #332,Michael Chen,2025-12-14,,18802.85,3235.68,374672,22465,1930,,Active
441,Product Demo Videos 2024 #441,Stephanie Davis,2025-09-06,,48254.81,40330.23,2343535,54937,963,,Completed
684,Abandoned Cart Recovery 2023 #684,Rachel Green,2025-08-23,,9225.42,8394.39,448402,10741,804,,Completed
942,YouTube Pre-Roll 2025 #942,Sarah Johnson,2025-03-28,,10971.19,11246.07,1247961,14539,243,,Completed
511,Cyber Monday Video Push 2024,Laura Garcia,2025-07-27,,71178.32,61386.53,5209985,29156,160,,Completed
616,Programmatic Display 2025 #616,James Miller,2025-11-07,,80323.73,36394.36,2120163,15011,448,,Active
20,Brand Story Video 2025,Brian Wilson,2025-12-10,,78226.3,11893.21,656792,15573,247,,Paused
30,Social Proof Campaign 2025,Michael Chen,2025-07-24,,9621.67,9587.3,737165,10895,96,,Completed
418,Memorial Day Banner Ads 2023,James Miller,2025-01-23,,83473.61,74916.27,8284460,80467,2806,,Completed
466,Black Friday Banner Ads 2025,Sarah Johnson,2025-12-12,,57069.18,7251.79,484514,1580,40,,Paused
563,Product Display Ads 2024 #563,Brian Wilson,2025-03-06,,85678.69,89187.35,7805219,76178,421,,Completed
680,Prime Day Video Push 2025,Emily Rodriguez,2025-09-09,,46096.03,46354.57,3859345,23073,362,,Completed
771,Remarketing Search 2023 #771,Rachel Green,2025-12-07,,16389.82,2906.26,236494,7045,393,,Active
707,Social Contest Campaign 2023 #707,James Miller,2025-12-15,,23785.81,6002.8,372052,6387,90,,Active
995,Abandoned Cart Recovery 2023 #995,Nicole Taylor,2024-10-19,,771.36,676.58,37402,1475,17,,Completed
576,New Arrivals Newsletter 2023 #576,Andrew Thompson,2025-11-13,,2297.99,865.06,104974,1126,60,,Paused
962,Weekly Deals Newsletter 2023 #962,Nicole Taylor,2025-11-21,,1994.67,664.88,40281,878,12,,Active
879,Birthday Special Campaign 2023 #879,Jessica Martinez,2024-11-11,,5560.21,5423.41,554899,23081,1623,,Completed
2,Q3 Catalog Mailing 2023,Nicole Taylor,2025-12-06,,36667.24,6726.87,0,0,0,,Paused
235,Summer Display Ads 2025,Amanda Lee,2025-03-26,,24935.76,25067.21,3414935,20362,795,,Completed
331,Summer Newsletter Campaign 2024,Brian Wilson,2025-02-03,,1134.02,934.06,74884,3477,149,,Completed
446,Q2 Video Campaign 2024,Chris Anderson,2025-08-15,,93627.73,96988.73,10568325,211388,8661,,Completed
842,High Intent Keywords 2024 #842,Rachel Green,2025-11-25,,8530.92,3115.49,231586,8032,562,,Active
891,Tutorial Video Ads 2025 #891,Emily Rodriguez,2025-12-01,,4795.14,1639.19,273023,1680,9,,Active
341,Summer Search Campaign 2025 #341,Amanda Lee,2024-12-23,,95499.88,79418.92,5232485,500413,37641,,Completed
209,Abandoned Cart Recovery 2025,Laura Garcia,2025-12-16,,3926.61,474.35,40226,2250,156,,Active
259,Product Display Ads 2023 #259,Stephanie Davis,2026-01-06,,36292.4,0.0,0,0,0,,Planned
296,Year End Banner Ads 2025,Chris Anderson,2025-11-24,,6318.37,1439.18,84547,127,3,,Active
760,Holiday Search Push 2024 #760,Brian Wilson,2025-03-29,,92427.46,82423.77,15777738,1449568,60163,,Completed
837,Year End Direct Mail 2025,James Miller,2026-01-01,,38142.86,7119.44,0,0,0,,Cancelled
918,Flash Sale SMS 2025 #918,Stephanie Davis,2025-11-25,,815.77,226.78,17193,2112,67,,Active
98,Influencer Partnership 2023,Amanda Lee,2025-10-15,,55760.1,50880.29,5686993,80899,839,,Completed
349,Cyber Monday Video Push 2025,Michael Chen,2025-11-23,,98562.24,80341.35,4884925,50042,808,,Active
370,Product Category Search 2023 #370,James Miller,2026-03-08,,38521.21,0.0,0,0,0,,Planned
625,Birthday Special Campaign 2024 #625,Rachel Green,2025-03-05,,3214.97,3354.13,347421,22994,417,,Completed
51,Q4 Search Campaign 2023,Chris Anderson,2025-08-07,,27632.31,22505.94,1145972,96395,8673,,Completed
215,Q3 Video Campaign 2023,Nicole Taylor,2025-07-16,,84284.29,69639.25,9396766,233008,9614,,Completed
637,Fall Social Push 2024 #637,Chris Anderson,2025-11-28,,53481.08,14859.09,777483,21027,118,,Paused
672,Winter Display Ads 2024 #672,James Miller,2025-10-20,,11807.81,11663.24,1153113,7136,189,,Completed
915,High Intent Keywords 2024 #915,James Miller,2025-12-18,,70479.52,11780.84,726711,69957,3011,,Active
44,Q4 Social Push 2025,Kevin Brown,2025-08-05,,18213.38,17549.37,1391054,13978,288,,Completed
57,High Intent Keywords 2024,Emily Rodriguez,2025-02-19,,22349.23,21883.65,1162061,73794,2818,,Completed
139,Social Video Ads 2023,Sarah Johnson,2025-12-09,,86018.99,10792.86,656214,8840,261,,Active
426,Q1 Social Push 2024 #426,Andrew Thompson,2025-01-19,,94485.45,1509.36,83244,2336,92,,Cancelled
662,Social Proof Campaign 2024 #662,Laura Garcia,2025-11-24,,43724.04,17990.99,2393346,30050,1071,,Active
824,Shopping Ads Campaign 2023 #824,Laura Garcia,2025-11-18,,97107.71,65721.67,4133590,365676,22483,,Active
931,Summer Catalog Mailing 2024,David Kim,2026-03-14,,22767.71,0.0,0,0,0,,Planned
338,Competitor Conquest 2025 #338,Brian Wilson,2025-11-15,,42378.26,30469.46,1725706,111502,7852,,Active
405,Cyber Monday Email Blast 2025,David Kim,2025-09-02,,4519.5,4703.89,269991,4432,140,,Completed
554,Influencer Partnership 2024 #554,Amanda Lee,2024-12-02,,47920.17,6983.46,434480,8441,341,,Cancelled
974,Contextual Targeting 2025 #974,Sarah Johnson,2025-11-03,,17354.87,13637.61,1252955,5659,254,,Paused
187,Q1 Social Push 2025,Andrew Thompson,2025-11-05,,68609.37,71427.18,3844805,44123,435,,Completed
271,Prime Day Social Campaign 2023,Sarah Johnson,2025-01-06,,91551.74,81479.73,6005766,110079,2999,,Completed
571,Social Contest Campaign 2025 #571,Michael Chen,2025-12-06,,82362.16,18360.61,2599248,50915,1609,,Paused
748,Competitor Conquest 2024 #748,Stephanie Davis,2024-10-30,,31645.96,28315.35,4030003,193472,9394,,Completed
88,Black Friday Social Campaign 2023,Jessica Martinez,2025-12-09,,59671.31,20215.0,3668279,35966,1442,,Active
135,Limited Time Offer SMS 2025,Kevin Brown,2025-06-22,,8162.29,7266.22,419741,61694,1505,,Completed
138,Loyalty SMS Campaign 2024,Brian Wilson,2025-07-12,,7547.39,7315.03,1095094,60002,5518,,Completed
116,Weekly Deals Newsletter 2024,David Kim,2025-09-10,,3706.88,3388.56,337426,14108,589,,Completed
180,Audience Display Campaign 2024,David Kim,2026-03-08,,91846.36,0.0,0,0,0,,Planned
333,Influencer Partnership 2023 #333,Amanda Lee,2026-01-29,,78608.2,0.0,0,0,0,,Planned
357,Shopping Ads Campaign 2025 #357,Amanda Lee,2025-02-27,,57632.77,56768.95,6223845,613407,17899,,Completed
74,Social Video Ads 2024,Rachel Green,2025-12-07,,40930.15,7500.69,1193172,26556,713,,Active
81,Q2 Search Campaign 2024,Nicole Taylor,2025-07-03,,5851.9,4742.74,375696,34160,2831,,Completed
424,Contextual Targeting 2025 #424,Jessica Martinez,2025-06-09,,34119.27,32456.26,4001968,24839,1120,,Completed
986,Remarketing Search 2025 #986,Brian Wilson,2025-03-08,,57464.38,48737.14,9099188,450290,12433,,Completed
69,Dynamic Search Ads 2023,Andrew Thompson,2025-01-02,,90272.42,78979.13,4891994,255962,9495,,Completed
228,Q3 Display Ads 2025,Rachel Green,2025-08-03,,92133.18,96498.73,8361736,10008,246,,Completed
656,Loyalty Rewards Email 2025 #656,James Miller,2026-03-02,,5504.04,0.0,0,0,0,,Planned
167,Easter Search Push 2024,Nicole Taylor,2025-12-09,,4886.44,1298.56,74163,6261,199,,Paused
874,Product Launch Announcement 2023 #874,Chris Anderson,2024-11-26,,9590.84,7897.65,1165923,72388,4078,,Completed
140,Flash Sale SMS 2024,Emily Rodriguez,2025-08-12,,5408.17,5518.21,287062,37396,1297,,Completed
503,Memorial Day Social Campaign 2024 #503,Michael Chen,2025-01-16,,6067.38,5213.89,422267,11728,523,,Completed
687,Year End Social Campaign 2025 #687,Sarah Johnson,2025-06-07,,58418.27,191.96,11118,77,1,,Cancelled
831,Prime Day Email Blast 2023 #831,Laura Garcia,2025-11-14,,4296.95,2699.14,248222,11453,724,,Paused
112,Cyber Monday Search Push 2024,Emily Rodriguez,2025-11-26,,6154.76,1683.98,137822,9528,776,,Active
664,Competitor Conquest 2024 #664,Michael Chen,2024-12-12,,51097.47,51783.7,4529506,347370,19301,,Completed
718,Holiday Banner Ads 2024,Jessica Martinez,2025-07-24,,51560.25,54075.54,4010476,5605,102,,Completed
73,Limited Time Offer SMS 2024,Sarah Johnson,2025-04-09,,1669.18,1566.44,104901,8134,525,,Completed
381,Year End Email Blast 2023,Michael Chen,2025-03-11,,5152.5,4251.53,230601,13357,266,,Completed
991,Social Proof Campaign 2023 #991,Michael Chen,2025-01-17,,13441.22,11253.98,832373,10913,239,,Completed
148,Postcard Campaign 2023,Michael Chen,2025-03-26,,40172.04,40636.99,0,0,0,,Completed
153,Cross-Network Display 2025,James Miller,2025-11-23,,76364.3,26247.99,1417249,12417,153,,Active
257,Abandoned Cart Recovery 2023,Laura Garcia,2025-05-19,,5160.76,5316.4,1051216,12323,562,,Completed
469,Back to School SMS Deals 2024,Michael Chen,2025-04-16,,6437.49,678.11,56922,6158,576,,Cancelled
854,Labor Day Social Campaign 2025 #854,Nicole Taylor,2025-09-12,,43927.31,43467.74,4697996,115022,2356,,Completed
412,Social Contest Campaign 2023 #412,Michael Chen,2025-12-12,,57677.99,5425.81,369875,6294,75,,Paused
451,Flash Sale Alert 2025 #451,Stephanie Davis,2025-11-16,,2388.31,1072.82,114991,4711,278,,Active
635,Brand Keywords Campaign 2023 #635,Jessica Martinez,2025-03-12,,13770.36,42.07,4880,461,39,,Cancelled
520,Spring Video Campaign 2023,David Kim,2025-12-16,,82299.2,10360.61,600983,11370,440,,Active
663,Q3 Search Campaign 2023 #663,Rachel Green,2026-03-24,,32013.83,0.0,0,0,0,,Planned
678,Memorial Day Search Push 2024 #678,Kevin Brown,2026-02-17,,22921.37,0.0,0,0,0,,Planned
746,Product Category Search 2025 #746,Brian Wilson,2026-03-01,,83514.58,0.0,0,0,0,,Planned
902,Contextual Targeting 2024 #902,Andrew Thompson,2025-12-09,,24632.55,4741.15,337609,2423,74,,Paused
10,User Generated Content 2024,David Kim,2025-11-17,,98034.84,49240.59,2698889,32327,185,,Active
102,Q4 Search Campaign 2024,Stephanie Davis,2025-04-13,,46426.81,48078.29,3061143,164784,14978,,Completed
234,Fall Newsletter Campaign 2025,Nicole Taylor,2025-12-15,,1808.2,253.21,30440,1269,29,,Active
374,Black Friday Search Push 2025,Rachel Green,2025-03-23,,75027.18,4712.62,353001,12551,262,,Cancelled
464,VIP Early Access SMS 2024,Nicole Taylor,2025-07-29,,4923.35,4065.78,233199,33834,3982,,Completed
497,New Arrivals Newsletter 2025 #497,Laura Garcia,2025-11-25,,2279.3,664.98,38327,1275,26,,Active
525,Labor Day Banner Ads 2024,Amanda Lee,2025-12-10,,83222.42,11295.57,571651,4877,118,,Paused
631,Fall Display Ads 2023,James Miller,2025-11-14,,3299.4,1168.69,153747,1049,34,,Active
651,Memorial Day Banner Ads 2024,Sarah Johnson,2025-09-14,,20057.99,17949.36,2396361,13546,462,,Completed
722,Summer Display Ads 2023 #722,David Kim,2026-01-12,,75556.59,0.0,0,0,0,,Planned
328,High Intent Keywords 2024 #328,Nicole Taylor,2025-11-29,,83460.58,19073.58,1970971,167388,9559,,Paused
329,Memorial Day Social Campaign 2025,Rachel Green,2025-01-22,,23576.48,22371.31,1196242,16762,616,,Completed
343,Cyber Monday Social Campaign 2025,Nicole Taylor,2025-11-19,,89064.61,50776.53,5177451,63508,2997,,Active
749,Labor Day Banner Ads 2023,Stephanie Davis,2026-01-20,,17759.36,2754.8,322497,759,35,,Cancelled
783,Product Category Search 2023 #783,Stephanie Davis,2025-04-05,,66077.74,66629.19,3459096,69721,4418,,Completed
788,Brand Awareness Drive 2023 #788,Andrew Thompson,2025-04-27,,3724.55,3378.3,185527,4987,203,,Completed
958,High Intent Keywords 2023 #958,James Miller,2025-11-27,,56392.09,12746.72,1126745,71115,7001,,Paused
182,Native Advertising 2025,Rachel Green,2025-11-17,,62556.1,24368.23,3503761,24279,711,,Active
204,Postcard Campaign 2025,Kevin Brown,2025-07-30,,45981.3,39502.41,0,0,0,,Completed
260,Social Contest Campaign 2023 #260,David Kim,2026-02-07,,17880.2,0.0,0,0,0,,Planned
435,Prime Day SMS Deals 2024,Emily Rodriguez,2026-02-25,,3091.48,0.0,0,0,0,,Planned
846,User Generated Content 2025 #846,Jessica Martinez,2025-05-31,,29199.68,26033.33,1726425,34447,255,,Completed
415,Product Category Search 2024 #415,Kevin Brown,2025-05-24,,45430.96,44984.98,7834853,710419,42714,,Completed
559,Valentine Social Campaign 2024 #559,Stephanie Davis,2025-10-29,,88775.67,51632.77,4748726,105020,1162,,Paused
590,Summer Newsletter Campaign 2023,Emily Rodriguez,2025-03-24,,9354.35,7512.62,430398,18434,939,,Completed
626,Winter Social Push 2024,Emily Rodriguez,2025-04-02,,23876.58,4597.93,418926,11684,272,,Cancelled
755,Memorial Day SMS Deals 2023,Stephanie Davis,2025-11-16,,1091.58,759.62,42826,5192,475,,Active
43,Audience Display Campaign 2023,Kevin Brown,2026-03-24,,51323.3,0.0,0,0,0,,Planned
83,Product Demo Videos 2024,Rachel Green,2025-12-01,,47306.03,15608.92,2812901,39967,1442,,Active
105,Cyber Monday Email Blast 2024,Chris Anderson,2025-10-29,,4841.12,3048.29,228609,11153,118,,Active
192,Q4 Search Campaign 2025,Kevin Brown,2025-01-07,,44364.34,38844.72,2461585,181412,7775,,Completed
324,Labor Day Social Campaign 2024,Rachel Green,2025-12-14,,18465.65,4874.4,334924,7723,314,,Active
584,Q4 Video Campaign 2025 #584,Nicole Taylor,2026-01-06,,65198.73,0.0,0,0,0,,Planned
690,Valentine Video Push 2025,Sarah Johnson,2025-12-13,,3026.41,648.12,32952,606,15,,Paused
312,Valentine Email Blast 2023 #312,Andrew Thompson,2025-10-04,,7048.07,367.81,55413,3415,82,,Cancelled
629,Retargeting Display 2025 #629,Rachel Green,2025-12-11,,82559.16,32495.31,2910446,24950,627,,Active
37,Q3 Social Push 2023,Michael Chen,2025-11-12,,32831.96,22259.88,1176413,17295,474,,Paused
399,Trending Topic Campaign 2024 #399,James Miller,2025-05-14,,42734.43,7259.77,1150239,6074,292,,Cancelled
545,Fall Social Push 2024 #545,Brian Wilson,2025-12-02,,18976.9,3819.62,275378,7791,229,,Active
649,Retargeting Display 2023 #649,Amanda Lee,2026-02-10,,71181.57,0.0,0,0,0,,Planned
812,Audience Display Campaign 2024 #812,Laura Garcia,2025-12-13,,70711.17,12053.86,850427,4286,185,,Active
425,Q2 Newsletter Campaign 2024,Kevin Brown,2025-09-26,,4387.33,3839.92,215994,3454,80,,Completed
703,New Arrivals Newsletter 2024 #703,Kevin Brown,2026-03-04,,6941.99,0.0,0,0,0,,Planned
784,Year End Search Push 2023,Rachel Green,2026-03-08,,17528.27,0.0,0,0,0,,Planned
847,Birthday Special Campaign 2023 #847,James Miller,2025-06-23,,628.35,623.36,67297,886,25,,Completed
302,Summer Search Campaign 2025,Emily Rodriguez,2025-08-03,,7516.81,1330.61,88088,5695,492,,Cancelled
351,Q3 Display Ads 2024,Sarah Johnson,2025-07-31,,27854.53,28447.5,3156129,25062,1189,,Completed
793,Prime Day Social Campaign 2024 #793,Laura Garcia,2025-06-20,,79383.15,67879.58,4813399,125816,2305,,Completed
825,Competitor Conquest 2024 #825,Michael Chen,2025-02-22,,24504.98,20285.28,1271472,99996,5368,,Completed
890,Flash Sale Alert 2023 #890,David Kim,2025-12-09,,2995.27,633.73,83762,4429,276,,Active
8,Short Form Video 2024,Jessica Martinez,2025-01-30,,56510.86,57290.9,3937368,97638,4738,,Completed
181,Cyber Monday Search Push 2023,Jessica Martinez,2025-08-17,,52566.45,45973.75,2509812,57139,4030,,Completed
323,Cyber Monday Search Push 2025,James Miller,2025-12-03,,81846.42,32155.56,1947211,164179,4688,,Paused
731,Order Update SMS 2025,Laura Garcia,2025-12-04,,6826.89,1462.27,76647,5936,577,,Paused
936,Flash Sale Alert 2024 #936,Nicole Taylor,2025-09-08,,6386.94,6274.32,876691,51213,1509,,Completed
39,Programmatic Display 2025,Amanda Lee,2025-11-30,,14451.94,3460.58,237371,280,8,,Active
71,Fall Display Ads 2025,Brian Wilson,2025-06-27,,27754.98,25644.63,1958569,17152,557,,Completed
460,Valentine Banner Ads 2024,Laura Garcia,2025-08-09,,20202.75,17715.05,3303552,5891,151,,Completed
560,Local Search Campaign 2025 #560,Brian Wilson,2025-04-13,,2597.63,2254.88,285402,11635,776,,Completed
653,,Sarah Johnson,2026-03-10,,6615.48,0.0,0,0,0,,Planned
819,Trending Topic Campaign 2023 #819,Laura Garcia,2025-01-02,,32009.68,31269.07,1697274,32516,1622,,Completed
951,Customer Win-Back Email 2023 #951,Andrew Thompson,2025-07-03,,4607.17,3734.97,394024,10632,113,,Completed
59,New Customer Welcome Kit 2025,Kevin Brown,2025-09-27,,36737.51,35842.02,0,0,0,,Completed
256,User Generated Content 2024 #256,Brian Wilson,2026-03-20,,57903.09,0.0,0,0,0,,Planned
409,Birthday SMS Special 2024,Jessica Martinez,2025-12-17,,6520.51,1643.66,135393,7525,670,,Active
916,Black Friday Email Blast 2023 #916,Michael Chen,2026-02-13,,9966.49,0.0,0,0,0,,Planned
106,Competitor Conquest 2023,Brian Wilson,2025-09-06,,16125.9,13596.62,1553238,128778,9624,,Completed
183,Holiday Social Campaign 2023,Nicole Taylor,2025-02-19,,39093.69,31644.65,2709576,72065,1132,,Completed
665,High Intent Keywords 2023 #665,Emily Rodriguez,2026-01-18,,25939.41,0.0,0,0,0,,Planned
753,Community Engagement 2023 #753,James Miller,2025-12-11,,65798.24,8806.4,1169543,7530,92,,Active
917,High Intent Keywords 2023 #917,Jessica Martinez,2025-12-17,,39813.15,9473.65,1771651,79892,4376,,Active
